,Usia,Gender,Gaji,Jumlah Anak
7505,29,P,5-10jt,4
7506,49,P,5-10jt,3
7507,59,L,1-3jt,6
7508,20,P,5-10jt,1
7509,56,P,5-10jt,1
7510,28,P,1-3jt,0
7511,28,L,1-3jt,6
7512,32,P,5-10jt,4
7513,44,P,5-10jt,3
7514,51,P,3-5jt,5
7515,22,P,5-10jt,2
7516,24,P,1-3jt,5
7517,24,P,3-5jt,3
7518,38,L,3-5jt,1
7519,28,L,3-5jt,3
7520,46,L,1-3jt,4
7521,23,L,1-3jt,3
7522,38,L,3-5jt,5
7523,40,P,3-5jt,4
7524,32,L,5-10jt,3
7525,35,P,3-5jt,0
7526,36,L,3-5jt,1
7527,52,L,3-5jt,5
7528,40,L,3-5jt,6
7529,50,L,1-3jt,2
7530,56,L,3-5jt,0
7531,17,L,3-5jt,1
7532,34,L,5-10jt,4
7533,20,L,1-3jt,5
7534,17,P,5-10jt,3
7535,51,P,5-10jt,6
7536,31,P,3-5jt,2
7537,37,L,3-5jt,4
7538,57,P,5-10jt,0
7539,19,L,1-3jt,4
7540,48,P,3-5jt,5
7541,60,P,5-10jt,0
7542,29,P,3-5jt,6
7543,20,P,3-5jt,0
7544,45,L,1-3jt,3
7545,46,L,3-5jt,3
7546,36,L,5-10jt,5
7547,55,L,5-10jt,2
7548,57,L,3-5jt,2
7549,23,P,5-10jt,2
7550,53,L,5-10jt,0
7551,20,L,1-3jt,4
7552,40,L,3-5jt,6
7553,24,L,5-10jt,5
7554,52,P,3-5jt,6
7555,59,P,3-5jt,6
7556,46,L,3-5jt,2
7557,24,P,1-3jt,4
7558,58,L,5-10jt,1
7559,21,L,1-3jt,2
7560,31,L,5-10jt,6
7561,21,P,3-5jt,1
7562,35,P,1-3jt,2
7563,19,P,1-3jt,3
7564,38,L,3-5jt,0
7565,40,P,3-5jt,5
7566,31,L,1-3jt,4
7567,56,L,3-5jt,4
7568,56,P,5-10jt,6
7569,39,L,1-3jt,6
7570,29,L,1-3jt,3
7571,46,P,1-3jt,1
7572,54,P,5-10jt,3
7573,32,P,1-3jt,4
7574,39,L,3-5jt,3
7575,20,P,3-5jt,5
7576,18,P,3-5jt,0
7577,52,L,1-3jt,3
7578,47,P,5-10jt,2
7579,25,P,5-10jt,6
7580,17,P,3-5jt,3
7581,20,L,5-10jt,1
7582,51,P,1-3jt,4
7583,42,P,1-3jt,3
7584,48,L,5-10jt,0
7585,54,P,1-3jt,6
7586,28,L,1-3jt,3
7587,51,L,5-10jt,1
7588,33,P,1-3jt,3
7589,45,P,3-5jt,2
7590,29,P,5-10jt,2
7591,20,P,1-3jt,3
7592,49,P,1-3jt,1
7593,44,P,3-5jt,2
7594,19,P,5-10jt,6
7595,31,L,3-5jt,3
7596,57,L,3-5jt,3
7597,57,L,1-3jt,2
7598,40,L,3-5jt,1
7599,19,L,1-3jt,2
7600,20,L,1-3jt,6
7601,51,P,3-5jt,3
7602,32,P,3-5jt,1
7603,34,L,3-5jt,3
7604,59,P,1-3jt,3
7605,59,L,3-5jt,4
7606,42,P,3-5jt,3
7607,31,L,3-5jt,1
7608,23,L,3-5jt,1
7609,59,L,5-10jt,2
7610,25,L,5-10jt,5
7611,34,L,3-5jt,3
7612,31,L,3-5jt,0
7613,59,P,5-10jt,4
7614,45,P,5-10jt,4
7615,45,L,1-3jt,0
7616,57,L,1-3jt,2
7617,55,L,5-10jt,4
7618,19,L,3-5jt,3
7619,22,L,1-3jt,4
7620,53,L,3-5jt,4
7621,53,P,3-5jt,1
7622,50,P,3-5jt,0
7623,55,L,1-3jt,5
7624,52,L,1-3jt,0
7625,44,L,3-5jt,6
7626,59,P,1-3jt,2
7627,21,P,1-3jt,1
7628,38,L,5-10jt,5
7629,43,P,5-10jt,4
7630,60,L,1-3jt,6
7631,51,P,3-5jt,3
7632,32,L,3-5jt,6
7633,24,L,3-5jt,2
7634,18,P,3-5jt,5
7635,44,L,5-10jt,2
7636,43,P,3-5jt,1
7637,60,L,1-3jt,2
7638,36,L,3-5jt,0
7639,36,L,5-10jt,0
7640,35,P,3-5jt,2
7641,24,L,3-5jt,3
7642,17,L,1-3jt,1
7643,45,L,1-3jt,1
7644,25,L,3-5jt,2
7645,41,P,5-10jt,3
7646,22,L,3-5jt,2
7647,22,L,3-5jt,3
7648,26,L,1-3jt,4
7649,58,P,1-3jt,1
7650,29,P,3-5jt,4
7651,30,P,3-5jt,0
7652,18,P,5-10jt,3
7653,35,L,5-10jt,3
7654,57,L,3-5jt,0
7655,23,P,5-10jt,6
7656,29,L,1-3jt,3
7657,21,P,3-5jt,1
7658,18,L,1-3jt,3
7659,29,L,1-3jt,2
7660,17,P,3-5jt,5
7661,19,P,5-10jt,6
7662,31,P,1-3jt,2
7663,59,L,5-10jt,2
7664,18,L,5-10jt,3
7665,17,P,5-10jt,1
7666,53,L,3-5jt,6
7667,47,P,3-5jt,6
7668,25,P,1-3jt,3
7669,60,P,3-5jt,2
7670,51,L,1-3jt,4
7671,21,L,1-3jt,1
7672,26,L,1-3jt,0
7673,28,P,3-5jt,4
7674,58,L,1-3jt,4
7675,20,P,3-5jt,5
7676,60,P,1-3jt,1
7677,21,P,5-10jt,5
7678,31,P,1-3jt,4
7679,47,P,5-10jt,5
7680,21,P,3-5jt,3
7681,26,L,5-10jt,3
7682,57,P,5-10jt,4
7683,53,L,3-5jt,3
7684,28,P,5-10jt,2
7685,53,L,3-5jt,6
7686,26,L,3-5jt,1
7687,45,L,1-3jt,6
7688,21,P,3-5jt,0
7689,29,L,3-5jt,5
7690,36,L,3-5jt,0
7691,54,P,3-5jt,1
7692,25,L,1-3jt,0
7693,46,P,5-10jt,6
7694,20,L,5-10jt,6
7695,27,P,5-10jt,6
7696,27,P,3-5jt,5
7697,20,P,3-5jt,4
7698,49,L,1-3jt,2
7699,23,P,1-3jt,5
7700,55,P,5-10jt,5
7701,28,L,1-3jt,4
7702,23,L,3-5jt,1
7703,53,L,3-5jt,3
7704,17,L,1-3jt,2
7705,46,P,3-5jt,0
7706,49,P,3-5jt,0
7707,23,L,5-10jt,1
7708,30,L,1-3jt,2
7709,48,L,3-5jt,6
7710,42,L,5-10jt,4
7711,53,L,3-5jt,0
7712,24,P,1-3jt,5
7713,32,L,5-10jt,2
7714,49,L,3-5jt,2
7715,44,L,3-5jt,4
7716,39,P,3-5jt,1
7717,34,P,1-3jt,0
7718,40,L,3-5jt,2
7719,22,L,5-10jt,5
7720,58,L,5-10jt,3
7721,47,P,5-10jt,6
7722,44,P,3-5jt,1
7723,33,L,1-3jt,2
7724,38,P,3-5jt,6
7725,43,L,3-5jt,5
7726,32,L,3-5jt,6
7727,57,L,5-10jt,1
7728,45,P,3-5jt,1
7729,17,L,3-5jt,0
7730,22,L,1-3jt,5
7731,57,P,3-5jt,4
7732,42,L,5-10jt,1
7733,37,P,1-3jt,1
7734,53,L,5-10jt,3
7735,18,L,3-5jt,3
7736,38,P,1-3jt,3
7737,42,P,1-3jt,4
7738,19,L,3-5jt,6
7739,55,P,3-5jt,3
7740,51,L,1-3jt,5
7741,48,L,1-3jt,2
7742,34,L,1-3jt,0
7743,22,P,1-3jt,4
7744,55,L,5-10jt,2
7745,17,L,3-5jt,6
7746,50,L,3-5jt,6
7747,45,L,3-5jt,2
7748,52,P,1-3jt,6
7749,22,L,5-10jt,5
7750,46,P,1-3jt,4
7751,54,L,5-10jt,6
7752,35,L,3-5jt,6
7753,43,L,3-5jt,6
7754,33,P,5-10jt,1
7755,37,L,3-5jt,6
7756,17,L,5-10jt,1
7757,25,P,5-10jt,2
7758,58,P,1-3jt,2
7759,29,L,1-3jt,4
7760,57,L,1-3jt,2
7761,19,P,1-3jt,5
7762,30,P,3-5jt,6
7763,17,P,3-5jt,1
7764,38,L,5-10jt,1
7765,25,L,1-3jt,4
7766,25,P,1-3jt,5
7767,33,P,1-3jt,1
7768,49,P,5-10jt,6
7769,51,P,3-5jt,5
7770,59,L,5-10jt,4
7771,60,L,1-3jt,4
7772,50,P,3-5jt,1
7773,28,P,1-3jt,0
7774,49,P,3-5jt,3
7775,38,P,5-10jt,6
7776,46,L,3-5jt,1
7777,49,P,3-5jt,0
7778,45,L,3-5jt,3
7779,46,L,5-10jt,6
7780,52,P,5-10jt,2
7781,49,L,3-5jt,2
7782,56,L,5-10jt,1
7783,52,L,1-3jt,0
7784,23,L,5-10jt,3
7785,52,P,5-10jt,4
7786,18,L,1-3jt,0
7787,48,P,5-10jt,0
7788,40,P,3-5jt,3
7789,21,P,3-5jt,6
7790,20,P,3-5jt,5
7791,42,P,1-3jt,6
7792,40,L,1-3jt,3
7793,54,P,5-10jt,2
7794,48,P,3-5jt,4
7795,55,L,1-3jt,2
7796,21,P,1-3jt,3
7797,17,P,5-10jt,0
7798,46,L,5-10jt,2
7799,39,P,1-3jt,0
7800,45,L,1-3jt,0
7801,57,P,1-3jt,2
7802,23,P,3-5jt,4
7803,51,P,1-3jt,4
7804,55,P,3-5jt,5
7805,59,P,1-3jt,1
7806,55,P,3-5jt,3
7807,60,L,3-5jt,5
7808,56,P,3-5jt,4
7809,38,P,3-5jt,2
7810,31,L,3-5jt,5
7811,54,L,1-3jt,2
7812,28,L,1-3jt,5
7813,43,L,3-5jt,4
7814,48,L,5-10jt,3
7815,27,P,3-5jt,2
7816,28,P,5-10jt,4
7817,53,P,1-3jt,3
7818,37,L,5-10jt,2
7819,21,L,5-10jt,1
7820,42,L,1-3jt,3
7821,55,L,1-3jt,4
7822,29,L,5-10jt,1
7823,28,P,5-10jt,3
7824,43,L,3-5jt,1
7825,47,L,5-10jt,0
7826,58,P,5-10jt,3
7827,43,L,1-3jt,6
7828,27,P,1-3jt,5
7829,34,L,3-5jt,3
7830,60,P,1-3jt,5
7831,38,L,3-5jt,3
7832,20,P,3-5jt,4
7833,40,P,5-10jt,6
7834,31,L,3-5jt,4
7835,46,P,1-3jt,6
7836,58,L,5-10jt,4
7837,38,L,3-5jt,5
7838,19,P,1-3jt,1
7839,30,P,1-3jt,0
7840,52,P,1-3jt,6
7841,23,P,5-10jt,0
7842,60,L,3-5jt,2
7843,21,L,5-10jt,1
7844,24,L,1-3jt,5
7845,36,L,3-5jt,4
7846,50,P,3-5jt,3
7847,42,L,3-5jt,4
7848,50,L,5-10jt,6
7849,23,P,1-3jt,3
7850,25,L,1-3jt,6
7851,34,P,3-5jt,1
7852,24,P,1-3jt,3
7853,47,L,1-3jt,4
7854,27,P,1-3jt,1
7855,18,L,5-10jt,2
7856,44,P,1-3jt,2
7857,44,P,3-5jt,1
7858,54,L,3-5jt,0
7859,27,L,1-3jt,1
7860,25,L,1-3jt,2
7861,56,P,3-5jt,2
7862,21,P,1-3jt,5
7863,55,L,1-3jt,6
7864,24,L,1-3jt,3
7865,42,L,1-3jt,4
7866,52,P,1-3jt,3
7867,44,L,5-10jt,0
7868,53,L,1-3jt,4
7869,47,L,5-10jt,5
7870,60,P,3-5jt,2
7871,58,L,5-10jt,2
7872,25,P,1-3jt,1
7873,58,P,3-5jt,3
7874,40,L,5-10jt,2
7875,28,L,1-3jt,3
7876,35,P,1-3jt,6
7877,52,L,1-3jt,0
7878,25,L,1-3jt,4
7879,19,P,5-10jt,2
7880,20,P,1-3jt,6
7881,30,P,5-10jt,4
7882,29,L,3-5jt,6
7883,29,P,1-3jt,1
7884,50,P,1-3jt,2
7885,32,P,5-10jt,2
7886,52,P,3-5jt,1
7887,40,L,1-3jt,1
7888,21,L,5-10jt,6
7889,38,P,5-10jt,3
7890,33,L,5-10jt,3
7891,17,P,5-10jt,2
7892,25,P,5-10jt,0
7893,50,L,1-3jt,0
7894,46,P,3-5jt,0
7895,33,L,1-3jt,0
7896,17,P,3-5jt,1
7897,30,P,5-10jt,3
7898,33,P,5-10jt,2
7899,50,P,3-5jt,6
7900,45,L,5-10jt,3
7901,34,L,5-10jt,4
7902,17,P,3-5jt,2
7903,55,P,3-5jt,6
7904,46,L,1-3jt,0
7905,47,L,3-5jt,3
7906,29,L,5-10jt,4
7907,33,P,3-5jt,0
7908,18,P,3-5jt,1
7909,23,L,5-10jt,5
7910,44,L,1-3jt,2
7911,32,L,5-10jt,6
7912,45,P,1-3jt,4
7913,41,L,1-3jt,0
7914,26,L,3-5jt,3
7915,34,P,5-10jt,6
7916,43,L,1-3jt,2
7917,57,L,1-3jt,1
7918,22,L,1-3jt,6
7919,35,L,5-10jt,0
7920,23,L,1-3jt,0
7921,24,L,3-5jt,4
7922,56,L,1-3jt,6
7923,23,L,5-10jt,4
7924,53,P,3-5jt,1
7925,42,P,5-10jt,4
7926,48,L,1-3jt,2
7927,46,L,5-10jt,6
7928,47,L,1-3jt,0
7929,42,L,1-3jt,1
7930,29,L,1-3jt,2
7931,17,L,1-3jt,3
7932,34,L,5-10jt,1
7933,37,P,1-3jt,0
7934,29,P,5-10jt,0
7935,29,P,3-5jt,6
7936,56,L,1-3jt,1
7937,54,L,5-10jt,6
7938,22,P,1-3jt,4
7939,23,P,3-5jt,2
7940,20,L,3-5jt,4
7941,54,P,5-10jt,4
7942,43,L,5-10jt,5
7943,31,P,5-10jt,1
7944,50,P,1-3jt,2
7945,29,L,1-3jt,4
7946,42,P,1-3jt,1
7947,52,L,1-3jt,1
7948,51,P,3-5jt,6
7949,24,P,5-10jt,3
7950,40,L,3-5jt,3
7951,33,L,3-5jt,4
7952,60,L,5-10jt,4
7953,23,P,1-3jt,3
7954,33,L,1-3jt,2
7955,20,P,1-3jt,6
7956,55,L,5-10jt,1
7957,59,P,5-10jt,1
7958,33,L,5-10jt,3
7959,59,P,1-3jt,4
7960,59,P,1-3jt,4
7961,21,P,1-3jt,3
7962,17,P,5-10jt,6
7963,37,L,1-3jt,4
7964,50,L,5-10jt,5
7965,33,P,5-10jt,4
7966,22,P,5-10jt,6
7967,48,L,1-3jt,2
7968,26,L,5-10jt,5
7969,52,L,3-5jt,4
7970,20,P,5-10jt,1
7971,39,L,3-5jt,4
7972,51,P,5-10jt,0
7973,49,P,3-5jt,3
7974,52,L,5-10jt,4
7975,27,P,1-3jt,6
7976,50,P,3-5jt,1
7977,36,L,3-5jt,2
7978,42,L,3-5jt,2
7979,17,P,1-3jt,0
7980,18,P,3-5jt,6
7981,37,P,1-3jt,1
7982,37,P,3-5jt,5
7983,41,P,3-5jt,2
7984,21,P,5-10jt,4
7985,20,P,1-3jt,0
7986,58,L,1-3jt,1
7987,60,P,5-10jt,0
7988,56,L,3-5jt,2
7989,19,L,1-3jt,4
7990,25,P,1-3jt,1
7991,20,P,1-3jt,3
7992,36,P,1-3jt,6
7993,54,L,3-5jt,2
7994,33,L,5-10jt,3
7995,30,L,1-3jt,5
7996,42,L,3-5jt,3
7997,43,P,5-10jt,1
7998,43,L,5-10jt,0
7999,55,L,5-10jt,3
8000,18,P,1-3jt,4
8001,59,P,3-5jt,3
8002,44,P,3-5jt,6
8003,34,P,3-5jt,6
8004,50,L,3-5jt,5
8005,21,L,3-5jt,0
8006,43,L,3-5jt,5
8007,22,L,3-5jt,1
8008,21,L,3-5jt,6
8009,48,L,1-3jt,4
8010,60,L,1-3jt,4
8011,46,L,1-3jt,1
8012,36,P,5-10jt,1
8013,50,P,3-5jt,5
8014,42,L,5-10jt,6
8015,19,P,3-5jt,5
8016,43,P,5-10jt,4
8017,27,P,1-3jt,6
8018,25,P,3-5jt,3
8019,43,L,3-5jt,6
8020,22,L,3-5jt,2
8021,55,P,3-5jt,1
8022,54,P,5-10jt,1
8023,40,L,5-10jt,4
8024,37,P,3-5jt,4
8025,19,P,3-5jt,6
8026,24,P,5-10jt,2
8027,48,P,1-3jt,2
8028,46,L,5-10jt,2
8029,51,P,1-3jt,4
8030,55,L,5-10jt,0
8031,17,L,5-10jt,6
8032,49,P,3-5jt,5
8033,25,L,1-3jt,6
8034,48,L,5-10jt,0
8035,44,P,5-10jt,4
8036,27,P,1-3jt,1
8037,44,L,5-10jt,2
8038,17,L,3-5jt,4
8039,27,L,1-3jt,3
8040,34,L,3-5jt,6
8041,26,L,1-3jt,2
8042,22,P,1-3jt,2
8043,56,P,1-3jt,2
8044,35,L,3-5jt,0
8045,56,P,1-3jt,6
8046,27,L,1-3jt,1
8047,44,L,5-10jt,4
8048,49,L,3-5jt,3
8049,56,P,3-5jt,6
8050,21,P,1-3jt,2
8051,48,L,3-5jt,6
8052,40,P,1-3jt,6
8053,29,L,1-3jt,1
8054,35,L,3-5jt,2
8055,25,P,5-10jt,3
8056,42,L,5-10jt,5
8057,60,L,3-5jt,6
8058,34,P,3-5jt,6
8059,21,P,1-3jt,6
8060,53,L,3-5jt,1
8061,53,L,1-3jt,2
8062,60,L,3-5jt,5
8063,23,P,5-10jt,2
8064,53,P,1-3jt,3
8065,42,L,3-5jt,1
8066,29,L,1-3jt,2
8067,55,L,1-3jt,2
8068,41,L,1-3jt,1
8069,27,L,5-10jt,6
8070,36,P,3-5jt,0
8071,18,P,3-5jt,0
8072,38,L,1-3jt,0
8073,47,L,1-3jt,2
8074,54,L,1-3jt,4
8075,20,P,1-3jt,0
8076,60,P,1-3jt,1
8077,18,L,5-10jt,1
8078,47,P,1-3jt,5
8079,27,L,5-10jt,4
8080,18,L,3-5jt,6
8081,54,L,3-5jt,4
8082,46,P,5-10jt,4
8083,58,L,5-10jt,1
8084,49,L,3-5jt,5
8085,46,P,1-3jt,6
8086,41,P,3-5jt,5
8087,25,L,5-10jt,1
8088,53,P,3-5jt,1
8089,53,L,3-5jt,0
8090,38,P,5-10jt,6
8091,29,P,3-5jt,4
8092,30,P,1-3jt,0
8093,43,L,5-10jt,1
8094,21,P,3-5jt,0
8095,24,P,5-10jt,2
8096,33,P,1-3jt,5
8097,44,P,5-10jt,4
8098,50,L,1-3jt,2
8099,51,P,1-3jt,1
8100,32,P,5-10jt,6
8101,35,L,3-5jt,0
8102,28,P,5-10jt,5
8103,30,P,5-10jt,1
8104,60,L,1-3jt,1
8105,28,L,3-5jt,3
8106,60,L,3-5jt,6
8107,59,L,3-5jt,1
8108,50,P,3-5jt,1
8109,56,L,3-5jt,4
8110,29,P,1-3jt,0
8111,58,P,3-5jt,0
8112,56,L,1-3jt,5
8113,23,P,1-3jt,2
8114,50,L,1-3jt,4
8115,17,L,3-5jt,3
8116,33,L,1-3jt,2
8117,40,P,3-5jt,0
8118,29,L,3-5jt,3
8119,35,L,1-3jt,0
8120,39,L,1-3jt,2
8121,28,L,3-5jt,3
8122,24,P,3-5jt,0
8123,53,P,5-10jt,1
8124,41,L,5-10jt,0
8125,44,L,1-3jt,4
8126,33,L,1-3jt,0
8127,27,L,3-5jt,4
8128,48,P,3-5jt,0
8129,39,P,5-10jt,0
8130,30,L,1-3jt,6
8131,17,L,3-5jt,4
8132,55,L,5-10jt,1
8133,33,P,5-10jt,0
8134,38,P,3-5jt,4
8135,27,L,1-3jt,5
8136,49,P,5-10jt,6
8137,22,P,3-5jt,2
8138,52,L,5-10jt,6
8139,26,L,1-3jt,1
8140,34,P,1-3jt,1
8141,22,P,1-3jt,2
8142,27,P,3-5jt,5
8143,20,P,3-5jt,4
8144,21,P,5-10jt,0
8145,38,P,5-10jt,5
8146,40,P,3-5jt,3
8147,19,P,3-5jt,1
8148,27,L,3-5jt,1
8149,27,P,5-10jt,2
8150,45,P,5-10jt,4
8151,19,P,1-3jt,3
8152,49,L,5-10jt,1
8153,34,P,5-10jt,0
8154,31,P,5-10jt,2
8155,33,L,1-3jt,5
8156,33,P,5-10jt,2
8157,42,L,5-10jt,4
8158,60,L,5-10jt,2
8159,27,L,3-5jt,3
8160,43,L,3-5jt,2
8161,55,P,1-3jt,6
8162,57,L,5-10jt,4
8163,20,P,5-10jt,3
8164,17,L,1-3jt,5
8165,37,L,1-3jt,4
8166,51,L,3-5jt,3
8167,45,P,3-5jt,5
8168,34,L,1-3jt,4
8169,20,L,3-5jt,2
8170,51,P,3-5jt,6
8171,53,P,3-5jt,5
8172,30,L,5-10jt,1
8173,37,P,3-5jt,2
8174,56,L,1-3jt,4
8175,17,L,5-10jt,6
8176,47,L,1-3jt,3
8177,39,P,3-5jt,3
8178,52,L,5-10jt,2
8179,23,L,5-10jt,5
8180,24,P,3-5jt,6
8181,59,L,3-5jt,0
8182,49,L,3-5jt,5
8183,47,L,1-3jt,1
8184,20,P,3-5jt,4
8185,24,L,1-3jt,4
8186,50,L,3-5jt,2
8187,33,P,1-3jt,6
8188,54,L,1-3jt,2
8189,50,P,1-3jt,4
8190,46,L,1-3jt,5
8191,30,L,3-5jt,3
8192,54,L,5-10jt,3
8193,57,L,3-5jt,6
8194,55,L,3-5jt,2
8195,55,L,1-3jt,2
8196,31,L,5-10jt,4
8197,47,P,1-3jt,1
8198,49,P,3-5jt,1
8199,23,P,3-5jt,4
8200,41,L,1-3jt,1
8201,28,L,1-3jt,6
8202,23,P,5-10jt,1
8203,34,P,3-5jt,0
8204,36,L,3-5jt,0
8205,60,P,3-5jt,6
8206,41,L,3-5jt,1
8207,40,P,5-10jt,6
8208,45,L,3-5jt,1
8209,46,P,1-3jt,5
8210,39,P,1-3jt,4
8211,42,L,5-10jt,4
8212,20,P,1-3jt,5
8213,58,L,5-10jt,5
8214,47,P,3-5jt,0
8215,28,P,1-3jt,1
8216,36,P,5-10jt,1
8217,30,P,1-3jt,4
8218,59,L,3-5jt,2
8219,19,P,3-5jt,0
8220,24,L,1-3jt,4
8221,27,L,3-5jt,2
8222,54,P,1-3jt,6
8223,34,L,1-3jt,5
8224,51,P,1-3jt,3
8225,32,P,1-3jt,3
8226,41,L,3-5jt,0
8227,60,L,1-3jt,0
8228,50,P,1-3jt,6
8229,33,L,5-10jt,3
8230,36,P,3-5jt,5
8231,49,P,1-3jt,3
8232,25,L,1-3jt,3
8233,52,L,3-5jt,5
8234,20,P,3-5jt,2
8235,25,P,1-3jt,1
8236,40,L,1-3jt,6
8237,36,L,3-5jt,6
8238,39,P,3-5jt,0
8239,58,P,1-3jt,5
8240,49,P,3-5jt,0
8241,39,L,5-10jt,6
8242,52,L,3-5jt,5
8243,30,P,5-10jt,5
8244,25,P,1-3jt,4
8245,21,L,3-5jt,5
8246,29,L,5-10jt,1
8247,47,P,5-10jt,6
8248,36,L,1-3jt,2
8249,40,L,5-10jt,2
8250,34,P,5-10jt,1
8251,24,P,1-3jt,3
8252,25,P,5-10jt,6
8253,22,L,1-3jt,3
8254,36,L,5-10jt,3
8255,19,L,3-5jt,0
8256,50,L,1-3jt,4
8257,58,L,1-3jt,1
8258,19,P,3-5jt,2
8259,50,P,3-5jt,5
8260,19,L,5-10jt,6
8261,50,P,1-3jt,4
8262,47,L,3-5jt,6
8263,48,L,5-10jt,6
8264,45,P,3-5jt,0
8265,36,L,1-3jt,0
8266,35,L,5-10jt,2
8267,57,P,5-10jt,5
8268,31,L,5-10jt,1
8269,45,L,5-10jt,4
8270,24,P,1-3jt,6
8271,55,P,1-3jt,6
8272,54,L,1-3jt,6
8273,45,P,5-10jt,4
8274,37,P,3-5jt,1
8275,30,L,5-10jt,0
8276,34,P,1-3jt,0
8277,21,L,3-5jt,0
8278,19,L,1-3jt,1
8279,45,L,5-10jt,6
8280,23,L,5-10jt,6
8281,46,L,5-10jt,3
8282,21,L,1-3jt,2
8283,23,P,3-5jt,5
8284,27,L,1-3jt,2
8285,32,L,3-5jt,6
8286,52,P,5-10jt,0
8287,55,P,3-5jt,0
8288,23,L,5-10jt,3
8289,51,L,5-10jt,2
8290,30,P,5-10jt,2
8291,20,P,3-5jt,6
8292,42,L,1-3jt,6
8293,29,P,3-5jt,6
8294,50,P,3-5jt,0
8295,26,L,3-5jt,1
8296,56,P,3-5jt,6
8297,48,L,5-10jt,4
8298,28,P,3-5jt,4
8299,21,L,5-10jt,6
8300,28,L,1-3jt,3
8301,35,L,3-5jt,6
8302,60,L,5-10jt,1
8303,49,L,5-10jt,5
8304,17,P,1-3jt,1
8305,27,L,1-3jt,5
8306,19,P,5-10jt,2
8307,48,L,1-3jt,1
8308,59,L,5-10jt,0
8309,28,P,3-5jt,1
8310,58,P,1-3jt,5
8311,58,L,1-3jt,3
8312,58,L,3-5jt,4
8313,24,L,5-10jt,5
8314,24,P,5-10jt,0
8315,30,P,1-3jt,5
8316,46,P,3-5jt,5
8317,51,P,1-3jt,5
8318,37,L,3-5jt,1
8319,34,P,3-5jt,2
8320,39,P,5-10jt,5
8321,26,P,1-3jt,4
8322,35,P,5-10jt,2
8323,57,L,5-10jt,6
8324,40,L,5-10jt,6
8325,51,L,3-5jt,5
8326,27,L,1-3jt,6
8327,56,L,1-3jt,0
8328,23,P,5-10jt,0
8329,49,L,5-10jt,2
8330,48,L,1-3jt,2
8331,28,P,5-10jt,5
8332,59,L,1-3jt,3
8333,29,P,5-10jt,0
8334,27,L,5-10jt,0
8335,51,P,5-10jt,1
8336,46,L,5-10jt,0
8337,24,P,3-5jt,2
8338,52,L,5-10jt,0
8339,37,P,5-10jt,2
8340,55,L,5-10jt,1
8341,33,P,3-5jt,5
8342,50,P,3-5jt,5
8343,46,L,5-10jt,3
8344,39,L,1-3jt,0
8345,46,L,3-5jt,0
8346,42,L,1-3jt,4
8347,45,L,1-3jt,6
8348,40,P,5-10jt,3
8349,49,L,3-5jt,6
8350,59,L,3-5jt,5
8351,33,P,5-10jt,0
8352,28,P,1-3jt,5
8353,48,P,3-5jt,3
8354,45,P,3-5jt,4
8355,29,P,3-5jt,4
8356,32,P,1-3jt,4
8357,25,L,3-5jt,3
8358,24,P,3-5jt,2
8359,19,L,5-10jt,0
8360,44,L,5-10jt,3
8361,34,L,1-3jt,5
8362,39,P,1-3jt,5
8363,49,P,1-3jt,1
8364,58,P,5-10jt,1
8365,52,P,3-5jt,1
8366,29,P,3-5jt,6
8367,22,P,3-5jt,1
8368,43,L,3-5jt,4
8369,20,L,1-3jt,1
8370,55,P,1-3jt,1
8371,22,L,1-3jt,2
8372,54,P,3-5jt,5
8373,51,L,3-5jt,4
8374,19,L,5-10jt,1
8375,50,P,3-5jt,1
8376,50,L,3-5jt,5
8377,56,L,1-3jt,0
8378,41,P,5-10jt,5
8379,42,L,1-3jt,2
8380,50,L,1-3jt,6
8381,17,L,5-10jt,2
8382,52,L,5-10jt,5
8383,48,L,3-5jt,3
8384,50,P,3-5jt,4
8385,26,L,5-10jt,3
8386,47,P,1-3jt,5
8387,23,L,5-10jt,6
8388,29,P,5-10jt,1
8389,23,L,5-10jt,2
8390,27,L,5-10jt,3
8391,30,P,1-3jt,3
8392,53,P,5-10jt,5
8393,58,L,3-5jt,3
8394,44,L,1-3jt,4
8395,25,L,1-3jt,1
8396,24,P,5-10jt,4
8397,56,L,5-10jt,5
8398,53,L,5-10jt,3
8399,50,P,3-5jt,1
8400,18,P,3-5jt,1
8401,36,L,3-5jt,0
8402,36,L,3-5jt,1
8403,49,L,3-5jt,2
8404,56,L,5-10jt,1
8405,33,P,5-10jt,2
8406,53,P,3-5jt,4
8407,45,L,5-10jt,2
8408,21,L,5-10jt,0
8409,36,L,5-10jt,0
8410,43,L,1-3jt,3
8411,47,L,5-10jt,3
8412,28,P,3-5jt,5
8413,56,L,1-3jt,3
8414,25,P,3-5jt,6
8415,40,L,1-3jt,1
8416,53,P,1-3jt,5
8417,50,P,3-5jt,2
8418,28,P,5-10jt,4
8419,46,P,1-3jt,4
8420,21,L,1-3jt,0
8421,17,P,5-10jt,0
8422,52,P,3-5jt,2
8423,30,L,5-10jt,3
8424,57,P,3-5jt,3
8425,26,L,3-5jt,4
8426,54,P,1-3jt,4
8427,34,P,1-3jt,4
8428,56,P,1-3jt,3
8429,26,P,5-10jt,2
8430,50,L,5-10jt,2
8431,35,L,1-3jt,4
8432,31,L,1-3jt,3
8433,47,P,3-5jt,4
8434,31,P,5-10jt,4
8435,28,P,5-10jt,5
