,Usia,Gender,Gaji,Jumlah Anak
7540,34,P,3-5jt,1
7541,40,P,1-3jt,4
7542,56,P,3-5jt,6
7543,25,P,5-10jt,3
7544,31,P,5-10jt,3
7545,30,P,3-5jt,4
7546,36,P,3-5jt,0
7547,51,L,3-5jt,2
7548,50,L,3-5jt,5
7549,23,L,5-10jt,2
7550,37,P,1-3jt,2
7551,37,P,5-10jt,3
7552,56,L,1-3jt,4
7553,27,L,3-5jt,3
7554,45,P,1-3jt,5
7555,37,L,3-5jt,0
7556,47,L,3-5jt,0
7557,39,L,1-3jt,4
7558,38,P,3-5jt,2
7559,34,L,3-5jt,4
7560,44,L,1-3jt,3
7561,23,P,3-5jt,1
7562,50,L,1-3jt,3
7563,49,P,5-10jt,4
7564,42,P,1-3jt,0
7565,23,P,5-10jt,2
7566,48,P,1-3jt,2
7567,39,L,3-5jt,3
7568,26,L,5-10jt,1
7569,57,P,5-10jt,0
7570,48,P,1-3jt,6
7571,22,P,1-3jt,6
7572,20,L,3-5jt,4
7573,49,P,3-5jt,6
7574,60,L,1-3jt,5
7575,44,L,1-3jt,6
7576,21,P,1-3jt,6
7577,28,P,3-5jt,1
7578,33,L,3-5jt,3
7579,26,P,1-3jt,3
7580,45,L,5-10jt,4
7581,32,P,5-10jt,1
7582,58,P,3-5jt,3
7583,53,L,5-10jt,0
7584,20,L,1-3jt,5
7585,44,L,1-3jt,2
7586,58,L,3-5jt,3
7587,22,P,1-3jt,2
7588,53,L,3-5jt,6
7589,35,P,1-3jt,0
7590,56,L,5-10jt,2
7591,24,L,3-5jt,0
7592,59,P,1-3jt,2
7593,55,L,5-10jt,5
7594,22,P,5-10jt,1
7595,33,L,3-5jt,3
7596,29,P,5-10jt,1
7597,29,L,3-5jt,4
7598,29,L,1-3jt,4
7599,35,P,1-3jt,1
7600,44,L,3-5jt,5
7601,41,P,1-3jt,6
7602,35,L,3-5jt,2
7603,28,P,5-10jt,5
7604,57,L,1-3jt,6
7605,45,L,1-3jt,3
7606,23,P,5-10jt,2
7607,40,P,1-3jt,6
7608,41,P,3-5jt,6
7609,35,P,3-5jt,2
7610,55,L,5-10jt,5
7611,53,P,3-5jt,1
7612,55,P,5-10jt,1
7613,55,P,3-5jt,4
7614,27,L,5-10jt,0
7615,25,L,1-3jt,2
7616,59,P,1-3jt,1
7617,49,P,1-3jt,1
7618,28,P,1-3jt,6
7619,20,L,3-5jt,5
7620,48,P,1-3jt,5
7621,51,L,3-5jt,0
7622,50,L,5-10jt,6
7623,19,L,3-5jt,6
7624,48,L,5-10jt,3
7625,53,P,5-10jt,4
7626,42,L,1-3jt,2
7627,29,P,1-3jt,4
7628,43,P,5-10jt,1
7629,50,P,1-3jt,5
7630,22,L,1-3jt,0
7631,53,P,1-3jt,6
7632,56,P,5-10jt,4
7633,47,L,5-10jt,0
7634,60,P,1-3jt,6
7635,27,P,5-10jt,0
7636,23,P,5-10jt,4
7637,23,L,5-10jt,4
7638,51,L,1-3jt,1
7639,40,L,1-3jt,2
7640,44,P,1-3jt,3
7641,31,L,5-10jt,5
7642,32,L,3-5jt,0
7643,44,L,3-5jt,2
7644,35,P,1-3jt,2
7645,42,L,1-3jt,5
7646,58,L,5-10jt,5
7647,50,L,1-3jt,1
7648,30,P,5-10jt,4
7649,37,L,3-5jt,6
7650,50,L,5-10jt,2
7651,36,P,5-10jt,6
7652,58,P,3-5jt,3
7653,28,P,5-10jt,1
7654,45,L,1-3jt,3
7655,23,P,3-5jt,5
7656,43,L,5-10jt,6
7657,18,L,1-3jt,0
7658,35,L,5-10jt,6
7659,54,P,1-3jt,3
7660,39,L,1-3jt,1
7661,48,P,1-3jt,0
7662,17,P,5-10jt,2
7663,48,P,1-3jt,5
7664,54,L,3-5jt,0
7665,51,P,3-5jt,5
7666,18,P,3-5jt,2
7667,60,P,3-5jt,2
7668,59,P,5-10jt,4
7669,51,L,5-10jt,4
7670,55,L,1-3jt,5
7671,47,L,1-3jt,3
7672,45,P,3-5jt,5
7673,35,P,1-3jt,3
7674,35,L,1-3jt,3
7675,58,P,5-10jt,1
7676,60,L,1-3jt,6
7677,57,L,3-5jt,5
7678,51,P,1-3jt,6
7679,53,P,1-3jt,2
7680,34,P,5-10jt,5
7681,60,P,5-10jt,4
7682,26,L,1-3jt,3
7683,43,L,1-3jt,1
7684,35,P,3-5jt,3
7685,33,L,1-3jt,2
7686,50,L,1-3jt,6
7687,30,L,3-5jt,6
7688,46,L,3-5jt,5
7689,22,L,1-3jt,6
7690,59,L,3-5jt,5
7691,33,L,5-10jt,2
7692,40,L,3-5jt,6
7693,34,L,5-10jt,5
7694,29,L,5-10jt,0
7695,51,L,3-5jt,3
7696,30,P,5-10jt,0
7697,52,L,3-5jt,4
7698,27,L,1-3jt,2
7699,35,P,1-3jt,4
7700,52,P,5-10jt,4
7701,31,P,3-5jt,3
7702,53,L,5-10jt,2
7703,28,L,3-5jt,0
7704,23,L,1-3jt,3
7705,47,P,5-10jt,6
7706,37,P,3-5jt,0
7707,43,P,3-5jt,0
7708,54,P,1-3jt,1
7709,27,L,1-3jt,6
7710,28,L,3-5jt,0
7711,44,P,3-5jt,0
7712,48,P,3-5jt,6
7713,49,P,5-10jt,6
7714,44,P,3-5jt,4
7715,29,P,3-5jt,2
7716,44,L,1-3jt,4
7717,27,L,3-5jt,3
7718,49,P,1-3jt,1
7719,18,P,5-10jt,1
7720,46,P,3-5jt,6
7721,33,L,3-5jt,4
7722,30,P,3-5jt,4
7723,46,L,1-3jt,4
7724,23,L,5-10jt,5
7725,39,P,3-5jt,6
7726,40,L,1-3jt,2
7727,48,P,3-5jt,1
7728,40,L,5-10jt,0
7729,41,L,5-10jt,5
7730,17,P,1-3jt,2
7731,53,L,5-10jt,3
7732,49,P,5-10jt,3
7733,49,P,1-3jt,5
7734,40,P,1-3jt,1
7735,37,L,1-3jt,0
7736,34,L,1-3jt,0
7737,60,L,3-5jt,5
7738,51,L,5-10jt,5
7739,49,P,5-10jt,3
7740,35,L,3-5jt,6
7741,30,P,5-10jt,2
7742,19,P,5-10jt,6
7743,22,P,5-10jt,3
7744,30,L,3-5jt,5
7745,37,P,1-3jt,5
7746,35,L,5-10jt,0
7747,17,P,3-5jt,4
7748,55,L,5-10jt,1
7749,56,L,5-10jt,6
7750,27,L,3-5jt,2
7751,39,L,1-3jt,3
7752,27,L,1-3jt,6
7753,17,L,5-10jt,5
7754,55,L,5-10jt,6
7755,58,P,3-5jt,5
7756,40,P,1-3jt,1
7757,49,P,3-5jt,1
7758,37,L,1-3jt,5
7759,46,P,5-10jt,3
7760,54,P,1-3jt,2
7761,38,L,1-3jt,4
7762,22,L,3-5jt,1
7763,37,L,5-10jt,6
7764,39,P,1-3jt,3
7765,17,P,1-3jt,2
7766,53,L,3-5jt,4
7767,27,L,5-10jt,3
7768,44,P,3-5jt,0
7769,24,L,3-5jt,0
7770,18,L,1-3jt,4
7771,38,L,1-3jt,1
7772,31,P,3-5jt,2
7773,46,L,3-5jt,0
7774,33,P,1-3jt,6
7775,48,P,1-3jt,4
7776,29,P,3-5jt,1
7777,49,P,3-5jt,2
7778,37,P,1-3jt,1
7779,36,L,5-10jt,1
7780,27,L,5-10jt,5
7781,37,P,5-10jt,4
7782,41,P,5-10jt,0
7783,32,P,5-10jt,2
7784,24,L,3-5jt,4
7785,43,L,5-10jt,0
7786,27,P,5-10jt,4
7787,37,P,5-10jt,4
7788,44,P,1-3jt,6
7789,48,P,5-10jt,5
7790,28,P,5-10jt,1
7791,46,P,3-5jt,0
7792,25,L,5-10jt,2
7793,58,L,5-10jt,4
7794,28,P,5-10jt,3
7795,30,P,5-10jt,6
7796,38,P,5-10jt,0
7797,51,L,5-10jt,2
7798,33,P,5-10jt,1
7799,26,L,5-10jt,5
7800,41,L,3-5jt,2
7801,56,P,1-3jt,4
7802,28,L,1-3jt,4
7803,25,L,3-5jt,4
7804,50,P,1-3jt,2
7805,42,P,1-3jt,4
7806,59,P,3-5jt,6
7807,46,L,5-10jt,2
7808,22,L,3-5jt,5
7809,50,L,3-5jt,0
7810,54,L,3-5jt,4
7811,22,P,5-10jt,3
7812,56,L,5-10jt,2
7813,24,P,3-5jt,3
7814,43,P,3-5jt,5
7815,38,P,3-5jt,4
7816,39,L,1-3jt,1
7817,30,P,5-10jt,2
7818,18,L,3-5jt,4
7819,29,P,5-10jt,4
7820,39,P,5-10jt,4
7821,46,L,5-10jt,6
7822,37,P,5-10jt,1
7823,36,P,5-10jt,6
7824,28,L,5-10jt,2
7825,60,L,1-3jt,0
7826,57,P,5-10jt,6
7827,17,P,3-5jt,5
7828,57,P,5-10jt,4
7829,44,P,5-10jt,4
7830,53,P,3-5jt,1
7831,24,L,1-3jt,6
7832,43,L,5-10jt,0
7833,28,P,1-3jt,4
7834,18,P,5-10jt,4
7835,35,L,1-3jt,5
7836,33,L,1-3jt,1
7837,24,P,5-10jt,0
7838,31,P,3-5jt,6
7839,49,L,3-5jt,6
7840,25,L,3-5jt,1
7841,50,P,5-10jt,0
7842,17,P,1-3jt,6
7843,19,L,5-10jt,3
7844,21,P,3-5jt,6
7845,56,P,1-3jt,0
7846,33,L,5-10jt,4
7847,32,L,5-10jt,1
7848,58,P,1-3jt,3
7849,56,P,5-10jt,3
7850,26,P,3-5jt,5
7851,53,L,3-5jt,5
7852,46,P,5-10jt,3
7853,41,P,1-3jt,1
7854,38,L,5-10jt,1
7855,56,P,3-5jt,0
7856,57,L,3-5jt,0
7857,38,L,5-10jt,6
7858,49,L,3-5jt,4
7859,20,P,1-3jt,6
7860,43,P,1-3jt,5
7861,30,P,1-3jt,5
7862,24,L,1-3jt,1
7863,25,P,1-3jt,6
7864,46,P,3-5jt,2
7865,20,P,5-10jt,6
7866,21,L,5-10jt,4
7867,40,P,5-10jt,6
7868,57,L,1-3jt,6
7869,34,P,3-5jt,0
7870,21,P,5-10jt,4
7871,28,P,5-10jt,5
7872,51,L,3-5jt,6
7873,52,L,3-5jt,3
7874,45,L,3-5jt,1
7875,59,P,3-5jt,2
7876,60,P,1-3jt,2
7877,22,P,1-3jt,2
7878,53,P,3-5jt,1
7879,29,L,3-5jt,5
7880,42,P,5-10jt,3
7881,50,L,5-10jt,0
7882,24,P,3-5jt,3
7883,25,P,3-5jt,0
7884,33,P,3-5jt,1
7885,36,P,1-3jt,5
7886,32,L,5-10jt,6
7887,38,L,5-10jt,4
7888,30,L,1-3jt,0
7889,57,P,1-3jt,0
7890,32,P,3-5jt,0
7891,33,P,5-10jt,2
7892,22,L,3-5jt,0
7893,25,L,5-10jt,0
7894,23,L,1-3jt,2
7895,26,L,5-10jt,4
7896,59,P,5-10jt,4
7897,38,P,1-3jt,3
7898,25,P,1-3jt,0
7899,60,P,5-10jt,2
7900,20,L,3-5jt,0
7901,37,L,5-10jt,0
7902,19,P,1-3jt,0
7903,18,L,5-10jt,4
7904,42,P,5-10jt,3
7905,38,P,3-5jt,3
7906,20,P,1-3jt,2
7907,21,P,5-10jt,2
7908,30,P,3-5jt,2
7909,35,L,1-3jt,3
7910,58,P,1-3jt,5
7911,53,P,5-10jt,2
7912,25,L,3-5jt,1
7913,59,L,1-3jt,0
7914,19,L,1-3jt,4
7915,25,P,1-3jt,3
7916,39,P,5-10jt,4
7917,28,P,5-10jt,1
7918,28,L,1-3jt,4
7919,31,P,1-3jt,6
7920,29,L,5-10jt,1
7921,59,P,3-5jt,6
7922,35,P,1-3jt,6
7923,46,P,3-5jt,3
7924,38,L,1-3jt,5
7925,53,P,1-3jt,6
7926,21,L,5-10jt,1
7927,21,L,1-3jt,4
7928,28,P,1-3jt,4
7929,27,L,1-3jt,3
7930,44,P,5-10jt,0
7931,21,P,3-5jt,1
7932,48,L,5-10jt,2
7933,54,P,1-3jt,0
7934,52,P,3-5jt,2
7935,46,P,5-10jt,5
7936,25,P,3-5jt,6
7937,23,P,3-5jt,6
7938,45,P,3-5jt,1
7939,25,P,1-3jt,4
7940,23,L,3-5jt,0
7941,54,P,3-5jt,0
7942,29,L,5-10jt,1
7943,23,P,1-3jt,1
7944,51,L,1-3jt,1
7945,58,L,3-5jt,1
7946,40,P,5-10jt,6
7947,21,P,3-5jt,4
7948,54,P,3-5jt,5
7949,39,L,1-3jt,0
7950,48,P,1-3jt,0
7951,19,P,5-10jt,4
7952,18,P,5-10jt,4
7953,30,L,3-5jt,3
7954,49,L,5-10jt,0
7955,53,L,3-5jt,3
7956,36,P,5-10jt,4
7957,55,L,5-10jt,4
7958,28,L,1-3jt,4
7959,22,L,5-10jt,5
7960,42,P,1-3jt,2
7961,22,P,1-3jt,1
7962,38,L,5-10jt,1
7963,28,L,5-10jt,4
7964,32,P,5-10jt,0
7965,27,P,5-10jt,1
7966,55,P,1-3jt,0
7967,48,L,1-3jt,2
7968,37,L,1-3jt,3
7969,49,L,1-3jt,4
7970,25,P,3-5jt,5
7971,36,P,1-3jt,0
7972,37,P,5-10jt,0
7973,51,P,5-10jt,2
7974,35,L,5-10jt,3
7975,30,L,1-3jt,5
7976,36,L,1-3jt,6
7977,51,L,1-3jt,4
7978,25,P,3-5jt,6
7979,44,L,5-10jt,5
7980,49,P,3-5jt,3
7981,18,L,1-3jt,0
7982,42,P,5-10jt,0
7983,56,L,1-3jt,0
7984,45,L,3-5jt,2
7985,39,P,1-3jt,0
7986,21,L,3-5jt,5
7987,43,L,3-5jt,6
7988,34,P,5-10jt,2
7989,41,P,1-3jt,3
7990,27,P,5-10jt,5
7991,58,P,5-10jt,0
7992,39,L,1-3jt,6
7993,32,P,5-10jt,6
7994,49,L,5-10jt,4
7995,55,L,3-5jt,6
7996,34,P,1-3jt,5
7997,22,P,3-5jt,5
7998,43,L,1-3jt,1
7999,30,L,3-5jt,3
8000,36,L,3-5jt,6
8001,20,P,1-3jt,2
8002,42,P,3-5jt,1
8003,23,P,5-10jt,1
8004,44,P,3-5jt,5
8005,54,P,3-5jt,4
8006,33,L,1-3jt,0
8007,45,L,1-3jt,2
8008,24,L,1-3jt,3
8009,47,P,1-3jt,4
8010,46,P,5-10jt,0
8011,26,P,3-5jt,6
8012,38,P,3-5jt,5
8013,19,P,3-5jt,0
8014,40,P,3-5jt,1
8015,39,P,1-3jt,3
8016,44,L,3-5jt,0
8017,21,P,1-3jt,6
8018,26,L,5-10jt,3
8019,50,L,5-10jt,1
8020,48,P,5-10jt,0
8021,38,P,1-3jt,4
8022,31,P,5-10jt,2
8023,48,L,1-3jt,2
8024,35,P,1-3jt,2
8025,48,L,1-3jt,1
8026,23,P,5-10jt,4
8027,27,L,3-5jt,1
8028,33,P,3-5jt,3
8029,41,L,1-3jt,4
8030,20,L,3-5jt,0
8031,56,L,3-5jt,5
8032,53,P,3-5jt,5
8033,43,P,3-5jt,5
8034,43,P,3-5jt,6
8035,60,P,1-3jt,1
8036,54,L,3-5jt,6
8037,32,L,3-5jt,3
8038,52,P,5-10jt,6
8039,33,P,1-3jt,0
8040,18,L,3-5jt,1
8041,40,P,1-3jt,4
8042,40,L,3-5jt,6
8043,20,L,1-3jt,4
8044,42,P,3-5jt,5
8045,20,P,5-10jt,3
8046,27,P,1-3jt,5
8047,47,P,5-10jt,3
8048,57,L,5-10jt,6
8049,25,P,5-10jt,4
8050,39,L,5-10jt,2
8051,59,L,1-3jt,0
8052,59,P,1-3jt,2
8053,21,P,1-3jt,4
8054,21,P,3-5jt,1
8055,23,L,1-3jt,3
8056,44,L,1-3jt,3
8057,30,P,3-5jt,1
8058,40,P,3-5jt,2
8059,41,L,5-10jt,5
8060,24,P,3-5jt,3
8061,38,P,1-3jt,2
8062,22,P,5-10jt,2
8063,59,L,5-10jt,4
8064,31,P,1-3jt,0
8065,19,P,1-3jt,1
8066,46,P,3-5jt,5
8067,34,L,5-10jt,2
8068,49,L,3-5jt,2
8069,24,L,3-5jt,1
8070,41,P,1-3jt,3
8071,59,P,5-10jt,3
8072,28,P,5-10jt,5
8073,26,P,3-5jt,3
8074,50,P,3-5jt,0
8075,32,P,1-3jt,4
8076,40,L,3-5jt,6
8077,43,P,3-5jt,1
8078,20,P,3-5jt,5
8079,30,L,5-10jt,3
8080,40,P,3-5jt,6
8081,17,L,5-10jt,6
8082,22,P,3-5jt,2
8083,60,P,3-5jt,3
8084,54,P,3-5jt,6
8085,34,P,1-3jt,0
8086,17,L,5-10jt,1
8087,23,P,5-10jt,3
8088,24,L,5-10jt,0
8089,28,P,3-5jt,2
8090,34,P,3-5jt,2
8091,57,L,3-5jt,2
8092,40,P,1-3jt,6
8093,47,L,3-5jt,0
8094,31,L,3-5jt,1
8095,39,P,1-3jt,2
8096,57,P,5-10jt,4
8097,26,P,1-3jt,2
8098,35,L,3-5jt,0
8099,19,L,5-10jt,0
8100,26,P,5-10jt,6
8101,57,L,5-10jt,6
8102,19,L,3-5jt,0
8103,41,P,3-5jt,0
8104,17,L,3-5jt,5
8105,21,L,1-3jt,3
8106,22,P,5-10jt,4
8107,29,P,5-10jt,2
8108,28,L,3-5jt,1
8109,54,P,3-5jt,3
8110,51,L,3-5jt,1
8111,59,P,3-5jt,6
8112,49,P,5-10jt,0
8113,44,P,1-3jt,4
8114,60,L,5-10jt,5
8115,34,P,5-10jt,3
8116,32,P,5-10jt,3
8117,51,L,1-3jt,4
8118,29,P,1-3jt,1
8119,25,L,1-3jt,6
8120,54,L,3-5jt,4
8121,35,P,3-5jt,3
8122,35,P,1-3jt,1
8123,55,P,3-5jt,4
8124,51,P,1-3jt,2
8125,38,P,3-5jt,3
8126,56,P,3-5jt,4
8127,41,L,5-10jt,3
8128,34,P,1-3jt,6
8129,20,P,1-3jt,3
8130,31,P,3-5jt,4
8131,50,P,1-3jt,1
8132,45,L,3-5jt,5
8133,59,L,5-10jt,4
8134,48,P,1-3jt,1
8135,57,P,1-3jt,6
8136,33,L,5-10jt,2
8137,60,L,5-10jt,0
8138,47,P,3-5jt,4
8139,24,L,1-3jt,0
8140,60,L,1-3jt,4
8141,21,P,5-10jt,5
8142,54,L,1-3jt,0
8143,38,P,1-3jt,3
8144,29,L,1-3jt,2
8145,24,L,3-5jt,5
8146,19,L,5-10jt,2
8147,48,P,3-5jt,6
8148,25,P,1-3jt,4
8149,34,L,3-5jt,0
8150,52,P,3-5jt,4
8151,40,L,5-10jt,1
8152,28,P,1-3jt,2
8153,34,P,1-3jt,2
8154,54,P,1-3jt,5
8155,44,P,3-5jt,3
8156,37,L,5-10jt,6
8157,38,L,5-10jt,5
8158,51,P,3-5jt,5
8159,17,P,5-10jt,2
8160,45,L,5-10jt,0
8161,32,L,5-10jt,2
8162,28,L,1-3jt,2
8163,52,P,1-3jt,3
8164,54,P,3-5jt,2
8165,36,L,5-10jt,5
8166,19,L,5-10jt,1
8167,43,P,3-5jt,6
8168,46,L,3-5jt,1
8169,42,L,5-10jt,1
8170,57,P,1-3jt,0
8171,51,L,1-3jt,1
8172,49,L,5-10jt,2
8173,39,P,3-5jt,1
8174,25,L,5-10jt,5
8175,31,P,5-10jt,0
8176,26,L,3-5jt,1
8177,43,P,1-3jt,0
8178,26,L,3-5jt,1
8179,52,P,5-10jt,5
8180,25,L,1-3jt,6
8181,47,L,3-5jt,6
8182,47,P,1-3jt,2
8183,53,L,1-3jt,5
8184,45,L,3-5jt,6
8185,56,P,1-3jt,4
8186,55,P,5-10jt,6
8187,35,P,3-5jt,3
8188,34,P,1-3jt,1
8189,22,P,3-5jt,3
8190,43,P,3-5jt,2
8191,21,L,1-3jt,6
8192,59,L,5-10jt,0
8193,42,P,5-10jt,5
8194,56,L,5-10jt,4
8195,33,P,5-10jt,5
8196,49,P,3-5jt,2
8197,41,P,3-5jt,1
8198,60,L,3-5jt,0
8199,23,L,3-5jt,5
8200,20,P,1-3jt,6
8201,48,L,5-10jt,1
8202,42,L,3-5jt,6
8203,34,L,1-3jt,0
8204,45,P,5-10jt,6
8205,22,L,5-10jt,4
8206,52,P,5-10jt,1
8207,19,P,3-5jt,2
8208,32,P,3-5jt,2
8209,45,L,1-3jt,2
8210,60,P,3-5jt,1
8211,57,P,5-10jt,3
8212,56,L,3-5jt,1
8213,51,P,5-10jt,5
8214,49,L,1-3jt,3
8215,37,P,1-3jt,3
8216,37,P,1-3jt,2
8217,38,L,3-5jt,3
8218,20,P,5-10jt,2
8219,34,L,3-5jt,0
8220,34,L,5-10jt,6
8221,25,P,3-5jt,1
8222,18,P,1-3jt,4
8223,23,L,1-3jt,1
8224,50,L,3-5jt,2
8225,21,L,5-10jt,5
8226,39,P,5-10jt,0
8227,33,L,1-3jt,0
8228,32,L,1-3jt,3
8229,26,P,3-5jt,2
8230,39,L,3-5jt,2
8231,29,L,3-5jt,3
8232,37,L,5-10jt,2
8233,41,L,3-5jt,2
8234,37,L,5-10jt,1
8235,52,L,1-3jt,2
8236,46,P,1-3jt,5
8237,42,L,3-5jt,1
8238,33,L,1-3jt,4
8239,46,L,1-3jt,0
8240,55,L,5-10jt,4
8241,53,P,1-3jt,2
8242,57,L,1-3jt,3
8243,20,P,1-3jt,6
8244,18,L,5-10jt,6
8245,19,P,5-10jt,5
8246,22,P,3-5jt,4
8247,60,L,1-3jt,4
8248,42,P,3-5jt,0
8249,31,L,1-3jt,6
8250,41,L,3-5jt,0
8251,43,L,3-5jt,2
8252,42,P,1-3jt,4
8253,60,P,1-3jt,0
8254,55,L,5-10jt,5
8255,48,P,1-3jt,0
8256,49,L,1-3jt,6
8257,37,L,1-3jt,6
8258,48,P,3-5jt,5
8259,30,P,3-5jt,0
8260,42,L,5-10jt,4
8261,60,P,3-5jt,3
8262,54,L,3-5jt,3
8263,38,P,3-5jt,3
8264,27,L,1-3jt,0
8265,59,P,5-10jt,4
8266,49,P,5-10jt,3
8267,58,L,1-3jt,5
8268,34,P,5-10jt,6
8269,59,L,5-10jt,0
8270,24,P,3-5jt,5
8271,53,L,1-3jt,2
8272,21,L,3-5jt,2
8273,44,P,5-10jt,6
8274,51,P,3-5jt,4
8275,29,P,1-3jt,0
8276,27,L,5-10jt,0
8277,49,P,1-3jt,0
8278,25,L,5-10jt,5
8279,39,P,1-3jt,4
8280,23,L,5-10jt,2
8281,39,L,1-3jt,6
8282,49,L,1-3jt,1
8283,49,L,1-3jt,1
8284,20,L,5-10jt,6
8285,43,P,1-3jt,4
8286,32,L,5-10jt,4
8287,46,P,1-3jt,1
8288,29,P,1-3jt,5
8289,38,L,3-5jt,0
8290,21,P,3-5jt,3
8291,26,L,5-10jt,5
8292,34,L,5-10jt,4
8293,26,L,1-3jt,6
8294,56,L,5-10jt,6
8295,36,L,5-10jt,0
8296,24,L,5-10jt,0
8297,38,L,5-10jt,4
8298,23,L,5-10jt,3
8299,26,L,3-5jt,0
8300,24,L,1-3jt,0
8301,54,P,3-5jt,4
8302,24,P,3-5jt,4
8303,60,L,1-3jt,2
8304,54,L,5-10jt,5
8305,17,L,5-10jt,0
8306,28,P,1-3jt,3
8307,42,L,5-10jt,1
8308,33,L,3-5jt,1
8309,43,L,3-5jt,5
8310,60,P,5-10jt,1
8311,22,P,5-10jt,2
8312,24,L,3-5jt,3
8313,29,L,3-5jt,2
8314,59,L,5-10jt,1
8315,56,P,5-10jt,4
8316,23,L,5-10jt,0
8317,22,L,1-3jt,6
8318,43,L,5-10jt,1
8319,25,L,1-3jt,4
8320,42,P,5-10jt,2
8321,50,P,1-3jt,6
8322,28,P,1-3jt,0
8323,33,L,5-10jt,3
8324,40,P,1-3jt,1
8325,20,P,3-5jt,5
8326,40,P,1-3jt,6
8327,54,L,5-10jt,1
8328,58,L,3-5jt,5
8329,28,L,3-5jt,2
8330,24,P,3-5jt,1
8331,19,L,5-10jt,2
8332,28,P,3-5jt,1
8333,53,P,5-10jt,6
8334,27,P,5-10jt,3
8335,43,P,3-5jt,4
8336,32,P,1-3jt,1
8337,57,P,5-10jt,2
8338,52,P,3-5jt,6
8339,39,P,1-3jt,5
8340,45,P,3-5jt,4
8341,31,P,3-5jt,5
8342,31,P,5-10jt,3
8343,32,P,1-3jt,2
8344,32,L,3-5jt,6
8345,28,L,1-3jt,3
8346,60,L,1-3jt,1
8347,34,L,5-10jt,0
8348,31,P,3-5jt,0
8349,20,P,3-5jt,3
8350,18,P,1-3jt,6
8351,56,L,3-5jt,3
8352,33,P,3-5jt,6
8353,44,L,1-3jt,0
8354,51,L,3-5jt,5
8355,42,L,3-5jt,0
8356,36,L,3-5jt,4
8357,34,L,5-10jt,2
8358,17,P,5-10jt,0
8359,27,P,5-10jt,6
8360,52,P,1-3jt,5
8361,32,L,1-3jt,4
8362,30,L,5-10jt,6
8363,21,L,3-5jt,5
8364,24,L,3-5jt,6
8365,18,L,3-5jt,0
8366,50,L,3-5jt,6
8367,28,L,3-5jt,5
8368,38,P,3-5jt,5
8369,50,P,3-5jt,6
8370,20,P,1-3jt,5
8371,40,L,1-3jt,1
8372,52,P,3-5jt,2
8373,56,P,1-3jt,5
8374,48,P,3-5jt,2
8375,58,L,3-5jt,5
8376,25,L,5-10jt,5
8377,55,P,5-10jt,4
8378,18,P,3-5jt,0
8379,30,P,1-3jt,6
8380,34,L,1-3jt,6
8381,53,L,5-10jt,2
8382,38,L,5-10jt,6
8383,48,P,3-5jt,2
8384,59,P,5-10jt,1
8385,33,P,5-10jt,1
8386,52,P,5-10jt,1
8387,33,P,3-5jt,3
8388,31,P,3-5jt,2
8389,44,P,1-3jt,3
8390,40,P,3-5jt,2
8391,49,L,3-5jt,2
8392,28,L,3-5jt,1
8393,18,L,3-5jt,4
8394,54,L,5-10jt,6
8395,26,P,3-5jt,2
8396,41,L,3-5jt,2
8397,23,P,3-5jt,5
8398,51,P,5-10jt,0
8399,52,P,5-10jt,1
8400,26,L,3-5jt,6
8401,20,L,3-5jt,2
8402,28,L,5-10jt,4
8403,47,P,5-10jt,5
8404,27,P,1-3jt,4
8405,40,L,1-3jt,3
8406,17,L,3-5jt,6
8407,44,L,3-5jt,2
8408,51,P,3-5jt,2
8409,19,P,1-3jt,6
8410,44,P,1-3jt,2
8411,30,P,5-10jt,4
8412,20,L,5-10jt,0
8413,56,L,3-5jt,2
8414,40,P,3-5jt,6
8415,22,P,5-10jt,2
8416,55,P,3-5jt,5
8417,22,P,5-10jt,4
8418,51,P,3-5jt,2
8419,25,L,1-3jt,4
8420,23,L,5-10jt,2
8421,38,L,1-3jt,6
8422,20,L,5-10jt,2
8423,17,L,1-3jt,5
8424,29,L,3-5jt,6
8425,31,L,1-3jt,5
8426,17,L,5-10jt,6
8427,19,L,1-3jt,2
8428,24,P,1-3jt,0
8429,19,L,5-10jt,4
8430,23,P,1-3jt,4
8431,24,P,3-5jt,5
8432,48,L,5-10jt,2
8433,56,L,5-10jt,6
8434,30,L,1-3jt,5
8435,22,L,5-10jt,5
8436,37,L,3-5jt,3
8437,39,P,1-3jt,2
8438,49,L,5-10jt,3
8439,33,L,1-3jt,2
8440,23,P,1-3jt,6
8441,26,L,3-5jt,1
8442,35,P,5-10jt,3
8443,29,L,1-3jt,2
8444,54,P,3-5jt,4
8445,55,L,5-10jt,2
8446,41,P,5-10jt,0
8447,23,L,5-10jt,4
8448,35,L,1-3jt,3
8449,54,L,3-5jt,1
8450,46,P,1-3jt,3
8451,54,P,5-10jt,5
8452,47,P,5-10jt,1
8453,47,P,5-10jt,3
8454,31,L,1-3jt,6
8455,43,L,1-3jt,3
8456,32,P,1-3jt,0
8457,58,L,5-10jt,5
8458,21,L,5-10jt,4
8459,18,P,5-10jt,3
8460,49,P,5-10jt,1
8461,42,L,3-5jt,6
8462,40,P,1-3jt,4
8463,25,P,1-3jt,4
8464,49,L,5-10jt,4
8465,44,L,5-10jt,2
8466,57,L,3-5jt,6
8467,30,P,5-10jt,2
8468,59,P,1-3jt,6
8469,20,P,3-5jt,1
8470,50,L,1-3jt,2
